,house_name,house_located,house_room,house_area,house_price
414,世纪春城二期4居室-南卧,[龙华区民治] 4号线(龙华线)红山,4室1厅,12 ㎡,￥ 1790                                                        (每月)
415,特发小区4居室-南卧,[福田区香蜜湖东] 2号线(蛇口线)香梅北,4室1厅,7.1 ㎡,￥ 1790                                                        (每月)
416,布心花园一区4居室-东卧,[罗湖区布心] 5号线(环中线)太安,4室1厅,9.5 ㎡,￥ 1760                                                        (每月)
417,白金假日公寓4居室-南卧,[宝安区碧海] 1号线(罗宝线)坪洲,4室1厅,8.3 ㎡,￥ 1890                                                        (每月)
418,金梅花园4居室-南卧,[福田区梅林] 9号线下梅林,4室1厅,13.8 ㎡,￥ 1830                                                        (每月)
419,港铁天颂5居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙胜,5室1厅,8 ㎡,￥ 1890                                                        (每月)
420,金玲花园5居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙华,5室1厅,11.7 ㎡,￥ 1590                                                        (每月)
421,科技园五十八区4居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,12.2 ㎡,￥ 2790                                                        (每月)
422,特发和平里5居室-北卧,[龙华区龙华中心] 4号线(龙华线)龙胜,5室1厅,13.3 ㎡,￥ 2190                                                        (每月)
423,佳兆业城市广场三期4居室-南卧,[龙岗区坂田],4室1厅,7.2 ㎡,￥ 1460                                                        (每月)
424,佳兆业城市广场三期4居室-南卧,[龙岗区坂田],4室1厅,7.63 ㎡,￥ 1430                                                        (每月)
425,鼎太风华六期3居室-南卧,[南山区前海] 11号线南山,3室1厅,8.3 ㎡,￥ 1790                                                        (每月)
426,红荔村3居室-南卧,[福田区华强北] 2号线(蛇口线)燕南,3室1厅,10 ㎡,￥ 2560                                                        (每月)
427,风和日丽3居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙华,3室1厅,10.8 ㎡,￥ 1590                                                        (每月)
428,后海花半里雅居5居室-南卧,[南山区太古城] 2号线(蛇口线)海月,5室1厅,15.7 ㎡,￥ 3160                                                        (每月)
429,莱蒙水榭春天一期4居室-东卧,[龙华区深圳北站] 4号线(龙华线)红山,4室1厅,9.8 ㎡,￥ 2190                                                        (每月)
430,万科四季花城七期4居室-南卧,[龙岗区坂田] 5号线(环中线)五和,4室1厅,14.7 ㎡,￥ 1890                                                        (每月)
431,龙屋小区4居室-南卧,[罗湖区翠竹] 3号线(龙岗线)翠竹,4室1厅,10.6 ㎡,￥ 1790                                                        (每月)
432,汇宾广场4居室-西南卧,[南山区南油] 11号线南山,4室1厅,10 ㎡,￥ 2430                                                        (每月)
433,丽新花园5居室-南卧,[南山区留仙] 5号线(环中线)西丽,5室1厅,12.6 ㎡,￥ 2490                                                        (每月)
434,滢水山庄4居室-南卧,[龙华区坂田] 4号线(龙华线)白石龙,4室1厅,9.1 ㎡,￥ 1590                                                        (每月)
435,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,9.9 ㎡,￥ 2190                                                        (每月)
436,丽新花园5居室-南卧,[南山区留仙] 5号线(环中线)西丽,5室1厅,12.6 ㎡,￥ 2490                                                        (每月)
437,四海小区3居室-南卧,[南山区花园城] 2号线(蛇口线)海月,3室1厅,12.2 ㎡,￥ 2490                                                        (每月)
438,世纪春城一期4居室-南卧,[龙华区民治] 5号线(环中线)民治,4室1厅,15.7 ㎡,￥ 1990                                                        (每月)
439,汇龙湾6居室-南卧,[龙华区深圳北站] 4号线(龙华线)红山,6室1厅,9.98 ㎡,￥ 1590                                                        (每月)
440,松茂御龙湾5居室-北卧,[宝安区西乡] 11号线碧海湾,5室1厅,13.1 ㎡,￥ 2230                                                        (每月)
441,星都豪庭6居室-西卧,[龙岗区布吉] 3号线(龙岗线)大芬,6室1厅,7.9 ㎡,￥ 1690                                                        (每月)
442,润恒尚园6居室-西卧,[宝安区碧海] 1号线(罗宝线)西乡,6室1厅,16.6 ㎡,￥ 1790                                                        (每月)
443,金盾花园4居室-南卧,[罗湖区凤凰] 2号线(蛇口线)黄贝岭,4室1厅,11.6 ㎡,￥ 1790                                                        (每月)
444,中海日辉台4居室-北卧,[龙岗区深圳北站] 5号线(环中线)坂田,4室1厅,11.3 ㎡,￥ 1790                                                        (每月)
445,汇龙花园5居室-南卧,[福田区梅林] 4号线(龙华线)上梅林,5室1厅,14.4 ㎡,￥ 1960                                                        (每月)
446,贝丽花园4居室-南卧,[罗湖区翠竹] 3号线(龙岗线)水贝,4室1厅,9.4 ㎡,￥ 1690                                                        (每月)
447,华润城润府一期4居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,10.1 ㎡,￥ 3290                                                        (每月)
448,百合星城一期3居室-北卧,[龙岗区布吉] 3号线(龙岗线)布吉,3室1厅,13.4 ㎡,￥ 1930                                                        (每月)
449,东乐花园4居室-东北卧,[罗湖区百仕达] 5号线(环中线)太安,4室1厅,13 ㎡,￥ 1990                                                        (每月)
450,美丽365花园5居室-南卧,[龙华区龙华中心] 4号线(龙华线)清湖,5室1厅,15.5 ㎡,￥ 1790                                                        (每月)
451,东方富苑4居室-南卧,[福田区梅林] 4号线(龙华线)莲花北,4室1厅,13.6 ㎡,￥ 2760                                                        (每月)
452,幸福海岸二期4居室-南卧,[宝安区宝安中心] 1号线(罗宝线)宝体,4室1厅,14.3 ㎡,￥ 2530                                                        (每月)
453,名仕春天5居室-南卧,[南山区南头] 1号线(罗宝线)桃园,5室1厅,24.2 ㎡,￥ 2530                                                        (每月)
454,福中福花园一期4居室-北卧,[宝安区碧海] 1号线(罗宝线)坪洲,4室1厅,10.4 ㎡,￥ 1930                                                        (每月)
455,富通天骏5居室-南卧,[龙华区清湖] 4号线(龙华线)龙华,5室1厅,9.9 ㎡,￥ 1590                                                        (每月)
456,理想居4居室-北卧,[宝安区翻身] 1号线(罗宝线)宝体,4室1厅,13.4 ㎡,￥ 2390                                                        (每月)
457,泰华锦绣城5居室-北卧,[宝安区翻身] 5号线(环中线)翻身,5室1厅,10.4 ㎡,￥ 1630                                                        (每月)
458,英丽阁3居室-南卧,[罗湖区翠竹] 3号线(龙岗线)翠竹,3室1厅,11.6 ㎡,￥ 2230                                                        (每月)
459,珠江旭景佳园3居室-北卧,[龙岗区坂田] 5号线(环中线)坂田,3室1厅,9.9 ㎡,￥ 1790                                                        (每月)
460,珠江旭景佳园3居室-北卧,[龙岗区坂田] 5号线(环中线)坂田,3室1厅,9.9 ㎡,￥ 1790                                                        (每月)
461,景蜜村4居室-南卧,[福田区景田] 2号线(蛇口线)香梅北,4室1厅,8 ㎡,￥ 1890                                                        (每月)
462,珠光花半里4居室-南卧,[南山区西丽] 7号线珠光,4室1厅,7.62 ㎡,￥ 1930                                                        (每月)
463,特发小区4居室-北卧,[福田区香蜜湖东] 2号线(蛇口线)香梅北,4室1厅,12.2 ㎡,￥ 2360                                                        (每月)
464,阳光棕榈园一期5居室-南卧,[南山区前海] 1号线(罗宝线)大新,5室1厅,16.4 ㎡,￥ 2490                                                        (每月)
465,春树里4居室-北卧,[南山区蛇口] 2号线(蛇口线)东角头,4室1厅,14.2 ㎡,￥ 2630                                                        (每月)
466,西城上筑花园4居室-南卧,[宝安区宝安中心] 5号线(环中线)翻身,4室1厅,13.2 ㎡,￥ 2430                                                        (每月)
467,太子山庄4居室-北卧,[南山区前海] 11号线南山,4室1厅,18.7 ㎡,￥ 2490                                                        (每月)
468,星河传奇一期4居室-南卧,[龙华区龙华中心] 4号线(龙华线)上塘,4室1厅,6.9 ㎡,￥ 1460                                                        (每月)
469,建业小区南区4居室-南卧,[福田区车公庙] 7号线农林,4室1厅,10.8 ㎡,￥ 2060                                                        (每月)
470,莲花北村4居室-南卧,[福田区莲花] 4号线(龙华线)莲花北,4室1厅,7.53 ㎡,￥ 1590                                                        (每月)
471,茂恒园3居室-南卧,[福田区莲花] 9号线孖岭,3室1厅,10.3 ㎡,￥ 2890                                                        (每月)
472,中信海阔天空4居室-南卧,[南山区南山中心] 2号线(蛇口线)科苑,4室1厅,18.3 ㎡,￥ 4030                                                        (每月)
473,金竹园南座4居室-南卧,[南山区花园城] 2号线(蛇口线)海月,4室1厅,25.1 ㎡,￥ 2760                                                        (每月)
474,华茂苑4居室-西南卧,[福田区梅林] 4号线(龙华线)莲花北,4室1厅,13.4 ㎡,￥ 2390                                                        (每月)
475,玉湖湾4居室-南卧,[宝安区碧海] 11号线碧海湾,4室1厅,11 ㎡,￥ 1890                                                        (每月)
476,万科城三期4居室-南卧,[龙岗区坂田] 5号线(环中线)坂田,4室1厅,18.88 ㎡,￥ 2390                                                        (每月)
477,汇福花园4居室-南卧,[龙岗区布吉] 3号线(龙岗线)大芬,4室1厅,8.13 ㎡,￥ 1490                                                        (每月)
478,幸福海岸二期4居室-南卧,[宝安区宝安中心] 1号线(罗宝线)宝体,4室1厅,9.7 ㎡,￥ 2090                                                        (每月)
479,翠苑住宅小区4居室-南卧,[罗湖区百仕达] 5号线(环中线)太安,4室1厅,13 ㎡,￥ 1860                                                        (每月)
480,福民新村4居室-东卧,[福田区岗厦] 7号线皇岗口岸,4室1厅,14.1 ㎡,￥ 2060                                                        (每月)
481,现代城华庭4居室-南卧,[南山区海雅] 11号线南山,4室1厅,11.6 ㎡,￥ 3130                                                        (每月)
482,万科城二期4居室-东卧,[龙岗区坂田] 5号线(环中线)坂田,4室1厅,11.8 ㎡,￥ 2490                                                        (每月)
483,深业新岸线二期5居室-西卧,[宝安区宝安中心] 1号线(罗宝线)宝体,5室1厅,16.6 ㎡,￥ 2490                                                        (每月)
484,后海花半里雅居5居室-南卧,[南山区太古城] 2号线(蛇口线)海月,5室1厅,14.7 ㎡,￥ 3760                                                        (每月)
485,特发小区4居室-南卧,[福田区香蜜湖东] 2号线(蛇口线)香梅北,4室1厅,10.5 ㎡,￥ 2160                                                        (每月)
486,华业玫瑰四季馨园一期5居室-东卧,[龙华区龙华中心] 4号线(龙华线)红山,5室1厅,12 ㎡,￥ 2260                                                        (每月)
487,太阳雨家园4居室-南卧,[龙岗区坂田] 5号线(环中线)杨美,4室1厅,11.7 ㎡,￥ 1660                                                        (每月)
488,万科四季花城二期4居室-西卧,[龙岗区坂田] 5号线(环中线)五和,4室1厅,11.8 ㎡,￥ 1690                                                        (每月)
489,中翠花园5居室-北卧,[龙岗区布吉] 3号线(龙岗线)大芬,5室1厅,18.5 ㎡,￥ 1990                                                        (每月)
490,港铁天颂4居室-东卧,[龙华区龙华中心] 4号线(龙华线)龙胜,4室1厅,11 ㎡,￥ 2360                                                        (每月)
491,港铁天颂4居室-东卧,[龙华区龙华中心] 4号线(龙华线)龙胜,4室1厅,11 ㎡,￥ 2360                                                        (每月)
492,碧海富通城六期4居室-北卧,[宝安区西乡] 11号线碧海湾,4室1厅,9.6 ㎡,￥ 2290                                                        (每月)
493,龙屋小区4居室-南卧,[罗湖区翠竹] 3号线(龙岗线)翠竹,4室1厅,8.7 ㎡,￥ 1690                                                        (每月)
494,滢水山庄4居室-南卧,[龙华区坂田] 4号线(龙华线)白石龙,4室1厅,12.5 ㎡,￥ 1790                                                        (每月)
495,康达尔花园五期蝴蝶堡4居室-东卧,[龙岗区布吉] 3号线(龙岗线)大芬,4室1厅,9.5 ㎡,￥ 2190                                                        (每月)
496,中海月朗苑4居室-南卧,[龙岗区坂田] 5号线(环中线)五和,4室1厅,12.7 ㎡,￥ 1790                                                        (每月)
497,世外桃源九区4居室-东卧,[宝安区西乡] 1号线(罗宝线)固戍,4室1厅,13.2 ㎡,￥ 1860                                                        (每月)
498,新秀村南区4居室-南卧,[罗湖区新秀] 2号线(蛇口线)新秀,4室1厅,9.23 ㎡,￥ 1760                                                        (每月)
499,长福花园4居室-南卧,[福田区福田中心] 3号线(龙岗线)莲花村,4室1厅,11.5 ㎡,￥ 2190                                                        (每月)
500,桂芳园五期3居室-南卧,[龙岗区布吉] 3号线(龙岗线)大芬,3室1厅,9.2 ㎡,￥ 1760                                                        (每月)
501,玉湖湾6居室-西卧,[宝安区碧海] 11号线碧海湾,6室1厅,11.8 ㎡,￥ 2060                                                        (每月)
502,云栖西岸5居室-南卧,[南山区] 1号线(罗宝线)大新,5室1厅,10.8 ㎡,￥ 2230                                                        (每月)
503,荔园阁4居室-南卧,[福田区梅林] 9号线梅村,4室1厅,6.17 ㎡,￥ 1760                                                        (每月)
504,中海日辉台4居室-南卧,[龙岗区深圳北站] 5号线(环中线)坂田,4室1厅,9.97 ㎡,￥ 1660                                                        (每月)
505,鹏城花园4居室-南卧,[罗湖区布心] 5号线(环中线)布心,4室1厅,8.62 ㎡,￥ 1590                                                        (每月)
506,南航明珠花园4居室-南卧,[宝安区西乡] 1号线(罗宝线)固戍,4室1厅,9.2 ㎡,￥ 1690                                                        (每月)
507,汇金家园4居室-南卧,[南山区南头] 1号线(罗宝线)桃园,4室1厅,8.6 ㎡,￥ 2060                                                        (每月)
508,丽港湾4居室-南卧,[福田区福田保税区] 4号线(龙华线)福田口岸,4室1厅,7.4 ㎡,￥ 1890                                                        (每月)
509,景贝南小区4居室-东南卧,[罗湖区凤凰] 5号线(环中线)怡景,4室1厅,11.6 ㎡,￥ 1990                                                        (每月)
510,红荔村4居室-南卧,[福田区华强北] 2号线(蛇口线)燕南,4室1厅,6 ㎡,￥ 1660                                                        (每月)
511,荔苑小区4居室-南卧,[南山区南头] 1号线(罗宝线)桃园,4室1厅,7.49 ㎡,￥ 1860                                                        (每月)
512,金桃园大厦4居室-南卧,[南山区南头] 1号线(罗宝线)大新,4室1厅,11.9 ㎡,￥ 2660                                                        (每月)
513,桃源村二期4居室-西卧,[南山区西丽] 7号线桃源村,4室1厅,9.8 ㎡,￥ 2130                                                        (每月)
514,莱蒙水榭春天二期3居室-南卧,[龙华区深圳北站] 4号线(龙华线)红山,3室1厅,12 ㎡,￥ 2460                                                        (每月)
515,桂芳园七期5居室-南卧,[龙岗区布吉] 3号线(龙岗线)大芬,5室1厅,9.5 ㎡,￥ 1560                                                        (每月)
516,港铁天颂3居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙胜,3室1厅,6.9 ㎡,￥ 1890                                                        (每月)
517,港铁天颂3居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙胜,3室1厅,6.75 ㎡,￥ 1860                                                        (每月)
518,华润城润府一期4居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,10.8 ㎡,￥ 3330                                                        (每月)
519,文德福花园4居室-南卧,[南山区南油] 2号线(蛇口线)登良,4室1厅,14.6 ㎡,￥ 3130                                                        (每月)
520,碧海湾花园4居室-东卧,[宝安区碧海] 1号线(罗宝线)西乡,4室1厅,14.3 ㎡,￥ 1790                                                        (每月)
521,万科第五园三期5居室-北卧,[龙岗区坂田] 5号线(环中线)坂田,5室1厅,7.8 ㎡,￥ 1690                                                        (每月)
522,英达花园5居室-东卧,[罗湖区布心] 3号线(龙岗线)水贝,5室1厅,10.3 ㎡,￥ 1890                                                        (每月)
523,天威花园4居室-南卧,[福田区莲花] 4号线(龙华线)莲花北,4室1厅,9.3 ㎡,￥ 1960                                                        (每月)
524,桂芳园五期3居室-东卧,[龙岗区布吉] 3号线(龙岗线)大芬,3室1厅,10.3 ㎡,￥ 1860                                                        (每月)
525,碧岭华庭5居室-北卧,[罗湖区布心] 3号线(龙岗线)水贝,5室1厅,6.1 ㎡,￥ 1660                                                        (每月)
526,梅兴苑4居室-南卧,[福田区梅林] 9号线梅村,4室1厅,13.8 ㎡,￥ 2060                                                        (每月)
527,港铁天颂3居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙胜,3室1厅,17.6 ㎡,￥ 2990                                                        (每月)
528,太子山庄4居室-北卧,[南山区前海] 11号线南山,4室1厅,13.1 ㎡,￥ 2030                                                        (每月)
529,南光城市花园4居室-北卧,[南山区海雅] 11号线南山,4室1厅,9 ㎡,￥ 2230                                                        (每月)
530,公路局大院4居室-南卧,[罗湖区翠竹] 3号线(龙岗线)田贝,4室1厅,15.5 ㎡,￥ 2090                                                        (每月)
531,珠光花半里4居室-北卧,[南山区西丽] 7号线珠光,4室1厅,13.23 ㎡,￥ 2730                                                        (每月)
532,汇景豪苑4居室-南卧,[南山区科技园北] 1号线(罗宝线)深大,4室1厅,13.4 ㎡,￥ 3390                                                        (每月)
533,马古岭小区4居室-南卧,[罗湖区翠竹] 3号线(龙岗线)田贝,4室1厅,9 ㎡,￥ 1590                                                        (每月)
534,中康生活区4居室-南卧,[福田区梅林] 9号线梅村,4室1厅,8 ㎡,￥ 1830                                                        (每月)
535,留仙苑1期4居室-南卧,[南山区西丽] 7号线西丽,4室1厅,9.7 ㎡,￥ 1790                                                        (每月)
536,龙联花园4居室-南卧,[南山区西丽] 7号线珠光,4室1厅,12.3 ㎡,￥ 1990                                                        (每月)
537,海月花园一期4居室-南卧,[南山区太古城] 2号线(蛇口线)海月,4室1厅,14.2 ㎡,￥ 3190                                                        (每月)
538,建安花园4居室-东南卧,[宝安区翻身] 5号线(环中线)灵芝,4室1厅,14.6 ㎡,￥ 1760                                                        (每月)
539,富通天骏4居室-南卧,[龙华区清湖] 4号线(龙华线)龙华,4室1厅,7.1 ㎡,￥ 1460                                                        (每月)
540,阳光新境园3居室-南卧,[龙华区深圳北站] 4号线(龙华线)红山,3室1厅,8.9 ㎡,￥ 1590                                                        (每月)
541,英郡年华4居室-南卧,[龙岗区丹竹头] 3号线(龙岗线)丹竹头,4室1厅,11.7 ㎡,￥ 1790                                                        (每月)
542,滢水山庄3居室-南卧,[龙华区坂田] 4号线(龙华线)白石龙,3室1厅,10.6 ㎡,￥ 1590                                                        (每月)
543,翠竹园5居室-南卧,[南山区蛇口] 2号线(蛇口线)水湾,5室1厅,8.4 ㎡,￥ 1760                                                        (每月)
544,翠竹园5居室-南卧,[南山区蛇口] 2号线(蛇口线)水湾,5室1厅,8.8 ㎡,￥ 1730                                                        (每月)
545,彩虹居4居室-北卧,[南山区南头] 1号线(罗宝线)深大,4室1厅,10.7 ㎡,￥ 2190                                                        (每月)
546,天威花园4居室-南卧,[福田区莲花] 4号线(龙华线)莲花北,4室1厅,7.5 ㎡,￥ 1890                                                        (每月)
547,华茂苑4居室-西南卧,[福田区梅林] 4号线(龙华线)莲花北,4室1厅,13.4 ㎡,￥ 2490                                                        (每月)
548,尚都二期4居室-南卧,[宝安区宝安中心] 5号线(环中线)宝安中心,4室1厅,8.7 ㎡,￥ 2030                                                        (每月)
549,润恒尚园6居室-西卧,[宝安区碧海] 1号线(罗宝线)西乡,6室1厅,6.1 ㎡,￥ 1490                                                        (每月)
550,贝丽花园4居室-南卧,[罗湖区翠竹] 3号线(龙岗线)水贝,4室1厅,9.8 ㎡,￥ 1890                                                        (每月)
551,竹盛花园4居室-西卧,[福田区车公庙] 1号线(罗宝线)竹子林,4室1厅,13 ㎡,￥ 2760                                                        (每月)
552,华茂苑4居室-南卧,[福田区梅林] 4号线(龙华线)莲花北,4室1厅,14.6 ㎡,￥ 2260                                                        (每月)
553,星海名城五期4居室-南卧,[南山区前海] 1号线(罗宝线)大新,4室1厅,10.5 ㎡,￥ 2460                                                        (每月)
554,皇洲花园4居室-南卧,[福田区岗厦] 1号线(罗宝线)岗厦,4室1厅,5.8 ㎡,￥ 1790                                                        (每月)
555,锦林新居4居室-南卧,[福田区梅林] 9号线梅景,4室1厅,11.2 ㎡,￥ 1860                                                        (每月)
556,万科城三期5居室-南卧,[龙岗区坂田] 5号线(环中线)坂田,5室1厅,15.4 ㎡,￥ 1990                                                        (每月)
557,凯丰花园二期4居室-东南卧,[福田区梅林] 9号线孖岭,4室1厅,12.6 ㎡,￥ 2860                                                        (每月)
558,春树里4居室-南卧,[南山区蛇口] 2号线(蛇口线)东角头,4室1厅,10.3 ㎡,￥ 2390                                                        (每月)
559,星河传奇一期3居室-南卧,[龙华区龙华中心] 4号线(龙华线)上塘,3室1厅,6 ㎡,￥ 1530                                                        (每月)
560,龙珠花园(布吉)5居室-北卧,[龙岗区布吉] 3号线(龙岗线)布吉,5室1厅,9.8 ㎡,￥ 1760                                                        (每月)
561,鼎太风华四期4居室-北卧,[南山区前海] 11号线南山,4室1厅,14.4 ㎡,￥ 2860                                                        (每月)
562,英郡年华4居室-北卧,[龙岗区丹竹头] 3号线(龙岗线)丹竹头,4室1厅,14.2 ㎡,￥ 1790                                                        (每月)
563,桂芳园七期5居室-南卧,[龙岗区布吉] 3号线(龙岗线)大芬,5室1厅,8.9 ㎡,￥ 1590                                                        (每月)
564,莲丰花园4居室-南卧,[福田区莲花] 4号线(龙华线)莲花北,4室1厅,13.5 ㎡,￥ 2160                                                        (每月)
565,中海日辉台4居室-北卧,[龙岗区深圳北站] 5号线(环中线)坂田,4室1厅,13.8 ㎡,￥ 2190                                                        (每月)
566,太子山庄4居室-南卧,[南山区前海] 11号线南山,4室1厅,13 ㎡,￥ 2130                                                        (每月)
567,中海月朗苑4居室-南卧,[龙岗区坂田] 5号线(环中线)五和,4室1厅,12.4 ㎡,￥ 1860                                                        (每月)
568,尚水天成5居室-北卧,[龙岗区布吉] 5号线(环中线)下水径,5室1厅,11.8 ㎡,￥ 1690                                                        (每月)
569,中信海阔天空4居室-南卧,[南山区南山中心] 2号线(蛇口线)科苑,4室1厅,16.2 ㎡,￥ 3860                                                        (每月)
570,布心花园二区3居室-南卧,[罗湖区布心] 7号线太安,3室1厅,11.9 ㎡,￥ 1660                                                        (每月)
571,中海月朗苑4居室-南卧,[龙岗区坂田] 5号线(环中线)五和,4室1厅,15.1 ㎡,￥ 2190                                                        (每月)
572,春树里4居室-南卧,[南山区蛇口] 2号线(蛇口线)东角头,4室1厅,9.9 ㎡,￥ 2290                                                        (每月)
573,翠竹园5居室-南卧,[南山区蛇口] 2号线(蛇口线)水湾,5室1厅,9.4 ㎡,￥ 1860                                                        (每月)
574,桂芳园六期4居室-南卧,[龙岗区布吉] 3号线(龙岗线)大芬,4室1厅,6.7 ㎡,￥ 1460                                                        (每月)
575,竹盛花园4居室-南卧,[福田区车公庙] 1号线(罗宝线)竹子林,4室1厅,12.13 ㎡,￥ 2560                                                        (每月)
576,贝丽花园4居室-南卧,[罗湖区翠竹] 3号线(龙岗线)水贝,4室1厅,8.3 ㎡,￥ 1630                                                        (每月)
577,城市印象4居室-南卧,[南山区海雅] 11号线后海,4室1厅,7.3 ㎡,￥ 2190                                                        (每月)
578,港铁天颂4居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙胜,4室1厅,约13 ㎡,￥ 1960                                                        (每月)
579,潜龙曼海宁花园南区5居室-东卧,[龙华区龙华中心] 4号线(龙华线)上塘,5室1厅,14.5 ㎡,￥ 2590                                                        (每月)
580,阳光荔景4居室-北卧,[南山区南头] 1号线(罗宝线)桃园,4室1厅,15.1 ㎡,￥ 2760                                                        (每月)
581,中航阳光新苑4居室-东卧,[龙华区深圳北站] 4号线(龙华线)白石龙,4室1厅,12.4 ㎡,￥ 2090                                                        (每月)
582,世纪春城一期3居室-南卧,[龙华区民治] 5号线(环中线)民治,3室1厅,8.4 ㎡,￥ 1490                                                        (每月)
583,百合山庄4居室-东卧,[龙岗区布吉] 5号线(环中线)布吉,4室1厅,9.3 ㎡,￥ 1590                                                        (每月)
584,港铁天颂3居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙胜,3室1厅,13.8 ㎡,￥ 2690                                                        (每月)
585,中康生活区4居室-南卧,[福田区梅林] 9号线梅村,4室1厅,11.2 ㎡,￥ 2230                                                        (每月)
586,华润城润府一期5居室-东北卧,[南山区科技园北] 1号线(罗宝线)高新园,5室1厅,16.5 ㎡,￥ 2960                                                        (每月)
587,华联花园4居室-南卧,[南山区桂庙] 11号线南山,4室1厅,12 ㎡,￥ 2090                                                        (每月)
588,招商桃花园4居室-西卧,[南山区南油] 2号线(蛇口线)水湾,4室1厅,11 ㎡,￥ 2560                                                        (每月)
589,吉星花园4居室-北卧,[龙岗区布吉] 3号线(龙岗线)草埔,4室1厅,10.2 ㎡,￥ 1490                                                        (每月)
590,特发和平里5居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙胜,5室1厅,6.8 ㎡,￥ 1560                                                        (每月)
591,鸿瑞花园4居室-南卧,[南山区南山中心] 11号线南山,4室1厅,8 ㎡,￥ 2230                                                        (每月)
592,朝恒大厦3居室-南卧,[福田区岗厦] 4号线(龙华线)福民,3室1厅,6.5 ㎡,￥ 2090                                                        (每月)
593,春树里4居室-南卧,[南山区蛇口] 2号线(蛇口线)东角头,4室1厅,11.8 ㎡,￥ 2460                                                        (每月)
594,麒麟花园4居室-南卧,[南山区科技园南] 1号线(罗宝线)桃园,4室1厅,11.5 ㎡,￥ 2090                                                        (每月)
595,莲花北村3居室-南卧,[福田区莲花] 4号线(龙华线)莲花北,3室1厅,11.9 ㎡,￥ 2060                                                        (每月)
596,广物花园3居室-南卧,[南山区太古城] 2号线(蛇口线)湾厦,3室1厅,17 ㎡,￥ 2690                                                        (每月)
597,新秀村南区4居室-南卧,[罗湖区新秀] 2号线(蛇口线)新秀,4室1厅,8.12 ㎡,￥ 1530                                                        (每月)
598,潜龙鑫茂花园A区4居室-南卧,[龙华区民治] 5号线(环中线)民治,4室1厅,10.9 ㎡,￥ 1860                                                        (每月)
599,梅兴苑4居室-南卧,[福田区梅林] 9号线梅村,4室1厅,8.8 ㎡,￥ 1760                                                        (每月)
600,福民新村4居室-南卧,[福田区岗厦] 7号线皇岗口岸,4室1厅,8.1 ㎡,￥ 1760                                                        (每月)
601,梅兴苑4居室-南卧,[福田区梅林] 9号线梅村,4室1厅,8 ㎡,￥ 1760                                                        (每月)
602,万科城三期4居室-南卧,[龙岗区坂田] 5号线(环中线)坂田,4室1厅,8.26 ㎡,￥ 1790                                                        (每月)
603,西城上筑花园4居室-南卧,[宝安区宝安中心] 5号线(环中线)翻身,4室1厅,9.4 ㎡,￥ 2330                                                        (每月)
604,华联花园4居室-南卧,[南山区桂庙] 11号线南山,4室1厅,14.9 ㎡,￥ 2330                                                        (每月)
605,松坪村竹苑4居室-南卧,[南山区科技园北] 7号线珠光,4室1厅,11 ㎡,￥ 1930                                                        (每月)
606,麒麟花园3居室-南卧,[南山区科技园南] 1号线(罗宝线)桃园,3室1厅,7.8 ㎡,￥ 1890                                                        (每月)
607,向南西海花园4居室-北卧,[南山区桂庙] 11号线南山,4室1厅,10.5 ㎡,￥ 2490                                                        (每月)
608,华润城润府一期4居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,10.9 ㎡,￥ 3560                                                        (每月)
609,金地海景花园4居室-南卧,[福田区福荣] 7号线沙尾,4室1厅,10 ㎡,￥ 2460                                                        (每月)
610,景发花园4居室-西卧,[福田区景田] 2号线(蛇口线)景田,4室1厅,15 ㎡,￥ 2730                                                        (每月)
611,福民新村4居室-南卧,[福田区岗厦] 7号线皇岗口岸,4室1厅,11.2 ㎡,￥ 1890                                                        (每月)
612,天威花园4居室-南卧,[福田区莲花] 4号线(龙华线)莲花北,4室1厅,9.4 ㎡,￥ 2160                                                        (每月)
613,富通好旺角一期5居室-南卧,[宝安区宝安中心] 5号线(环中线)宝安中心,5室1厅,10.3 ㎡,￥ 1960                                                        (每月)
614,莲花二村4居室-南卧,[福田区莲花] 3号线(龙岗线)莲花村,4室1厅,9.3 ㎡,￥ 2160                                                        (每月)
615,信义假日名城博雅园3居室-南卧,[龙岗区布吉] 5号线(环中线)百鸽笼,3室1厅,12.5 ㎡,￥ 1790                                                        (每月)
616,学林雅院3居室-南卧,[南山区科技园南] 11号线南山,3室1厅,17.8 ㎡,￥ 3090                                                        (每月)
617,半岛花园A区4居室-南卧,[南山区太古城] 2号线(蛇口线)海月,4室1厅,7.3 ㎡,￥ 1960                                                        (每月)
